ISO,UBID,context
nzl,060_594700_2658300,116
nzl,076_524402_0749300,116
nzl,042_563600_1855303,116
nzl,003_504700_0131802,116
nzl,047_574303_2084102,116
nzl,063_597840_2728700,116
nzl,060_591500_2652400,116
nzl,060_594600_2616600,116
nzl,022_536620_1189500,116
nzl,016_529700_0910900,116
nzl,024_538722_1258200,116
nzl,035_553601_1634900,117
nzl,999_618400_1194000,118
nzl,020_531800_1013100,117
nzl,011_533502_1053500,116
nzl,013_526601_0850700,116
nzl,076_518600_0564405,116
nzl,031_545621_1453700,116
nzl,076_514302_0441700,117
nzl,076_511303_0266501,116
nzl,071_604410_2932200,117
nzl,076_520301_0465303,117
nzl,073_612740_3186000,116
nzl,033_551400_1556002,116
nzl,065_600323_2813007,116
nzl,013_521153_0833602,117
nzl,001_500402_0019000,117
nzl,056_585130_2408600,116
nzl,025_542550_1332000,116
nzl,060_594600_2617000,116
nzl,046_569800_1922202,116
nzl,072_607502_3008202,116
nzl,042_564021_1854902,117
nzl,011_533602_1060224,117
nzl,075_610074_3159602,116
nzl,064_598600_2766300,116
nzl,073_612901_3183902,116
nzl,033_551112_1553905,116
nzl,072_607400_2993400,117
nzl,073_609011_3175100,117
nzl,001_500301_0008302,117
nzl,076_524402_0749400,116
nzl,052_582500_2320400,117
nzl,032_549500_1520300,116
nzl,073_612300_3181600,117
nzl,030_548200_1492800,116
nzl,025_542410_1304500,116
nzl,016_528900_0916102,117
nzl,060_590300_2629204,116
nzl,067_597000_2716602,116
nzl,036_558500_1754500,116
nzl,071_603210_2878901,117
nzl,001_500402_0019500,116
nzl,037_555400_1678300,116
nzl,021_541313_1280009,116
nzl,073_609800_3098104,116
nzl,023_538201_1164800,117
nzl,044_565604_2053806,116
nzl,072_606700_2986803,117
nzl,072_606700_2986804,117
nzl,062_587100_2460400,116
nzl,060_596200_2705702,117
nzl,073_612714_3173100,116
nzl,021_541316_1280003,116
nzl,060_591500_2647800,116
nzl,019_535262_1265306,116
nzl,033_551400_1587903,116
nzl,020_531720_1020202,117
nzl,026_542600_1326112,116
nzl,037_557100_1699100,116
nzl,016_528900_0915400,116
nzl,053_581230_2298802,116
nzl,076_523113_0711716,116
nzl,071_602500_2981403,117
nzl,033_550700_1552401,117
nzl,019_535350_1143200,116
nzl,046_569900_2034100,116
nzl,060_591200_2554003,117
nzl,027_542904_1336000,116
nzl,999_619701_1313701,116
nzl,076_505804_0170806,116
nzl,033_551800_1592200,116
nzl,075_611500_3139500,116
nzl,002_501814_0059200,116
nzl,030_548200_1490000,116
nzl,076_519200_0614501,116
nzl,075_611002_3161301,116
nzl,001_500402_0017407,117
nzl,053_581100_2279702,116
nzl,060_594600_2616800,117
nzl,076_520602_0629000,116
nzl,036_532501_1039502,116
nzl,036_532501_1039501,116
nzl,076_510700_0239900,117
nzl,046_568102_1930900,116
nzl,052_583100_2335604,116
nzl,071_603602_2869100,116
nzl,076_518702_0571700,116
nzl,064_599800_2802502,116
nzl,046_568800_1979500,116
nzl,060_596400_2710900,116
nzl,042_564021_1854500,116
nzl,070_609013_3039300,117
nzl,071_604410_2931200,116
nzl,021_541346_1280202,116
nzl,070_608800_3036810,117
nzl,070_608800_3036817,116
nzl,060_592812_2599400,117
nzl,060_593800_2572804,116
nzl,001_501634_0040602,116
nzl,046_569900_2034600,116
nzl,076_514801_0390401,116
nzl,064_599500_2795400,116
nzl,011_533300_1061501,116
nzl,023_536831_1205102,116
nzl,076_515901_0457300,116
nzl,058_585601_2432604,116
nzl,073_612400_3168400,116
nzl,047_574600_2101802,117
nzl,001_500700_0026001,117
nzl,076_520900_0516800,116
nzl,072_607502_3005101,116
nzl,047_577601_2201100,116
nzl,060_591500_2650600,116
nzl,001_500801_0029101,117
nzl,001_500801_0029102,116
nzl,002_503100_0099400,116
nzl,064_598600_2766000,116
nzl,076_505803_0176202,116
nzl,060_595000_2644903,116
nzl,076_519500_0621800,117
nzl,064_599700_2799500,116
nzl,076_514102_0432500,116
nzl,044_570700_2037200,116
nzl,060_591500_2651400,116
nzl,001_501633_0050704,116
nzl,001_501633_0050706,116
nzl,019_535350_1139000,116
nzl,030_545842_1470205,117
nzl,073_610020_3044602,116
nzl,069_608600_3031307,116
nzl,034_553002_1624401,117
nzl,044_571000_2052100,116
nzl,040_562500_1844100,116
nzl,063_597720_2755400,116
nzl,033_552500_1556603,116
nzl,053_580452_2288306,117
nzl,035_553302_1630400,116
nzl,033_552100_1596700,116
nzl,024_539320_1264403,117
nzl,046_568800_1980300,117
nzl,076_508701_0179000,116
nzl,052_581721_2359408,117
nzl,053_580801_2308300,116
nzl,074_610400_3069000,117
nzl,068_601030_2841600,116
nzl,057_585322_2418104,116
nzl,002_503100_0099300,117
nzl,001_501620_0048003,116
nzl,076_514801_0390300,116
nzl,071_603210_2877600,116
nzl,046_568303_1953500,116
nzl,073_610080_3097804,116
nzl,076_509400_0330900,116
nzl,076_524200_0727300,116
nzl,025_542562_1301600,116
nzl,076_510402_0352800,116
nzl,076_526104_0837900,116
nzl,019_535380_1149800,116
nzl,047_572900_2122700,116
nzl,037_557100_1697800,117
nzl,031_545621_1401903,117
nzl,999_620904_1467802,116
nzl,060_591101_2551604,117
nzl,016_527820_0979000,116
nzl,037_556700_1721302,116
nzl,037_556700_1721301,117
nzl,020_531710_1016006,117
nzl,022_536653_1209801,116
nzl,052_583500_2336103,116
nzl,071_603602_2867800,116
nzl,059_586305_2448301,116
nzl,071_601604_2856601,116
nzl,076_508320_0196700,117
nzl,047_574401_2095300,116
nzl,060_590604_2447503,116
nzl,046_569100_1965400,116
nzl,035_554020_1646100,117
nzl,047_577700_2106301,116
nzl,075_610700_3122300,116
nzl,047_577700_2109301,116
nzl,075_612100_3156100,116
nzl,031_546901_1428200,116
nzl,018_531304_0999600,116
nzl,024_538832_1259401,116
nzl,076_515301_0428500,117
nzl,028_543301_1349901,116
nzl,554_999_614002_16902,116
nzl,071_604611_2941500,117
nzl,001_501620_0048701,116
nzl,022_536611_1184100,116
nzl,071_604410_2930300,116
nzl,043_566000_2003602,116
nzl,013_527210_0936200,116
nzl,076_514802_0387009,116
nzl,053_580600_2308204,116
nzl,064_598500_2765200,116
nzl,033_551800_1592600,117
nzl,045_567901_1911101,116
nzl,001_500204_0010300,117
nzl,023_538201_1164300,116
nzl,076_511303_0264901,116
nzl,076_511303_0264904,116
nzl,040_563300_1814700,116
nzl,024_540410_1234900,117
nzl,001_500801_0021800,116
nzl,076_513102_0237402,117
nzl,013_527111_0941500,117
nzl,070_608304_3028013,116
nzl,060_596400_2710800,116
nzl,076_523109_0711709,116
nzl,040_562800_1829500,117
nzl,028_543303_1350102,116
nzl,024_538722_1263600,117
nzl,073_610020_3040402,116
nzl,073_612901_3184204,116
nzl,060_594600_2618000,116
nzl,076_514301_0440400,116
nzl,076_525410_0792100,117
nzl,073_612901_3184203,116
nzl,054_581500_2313300,117
nzl,030_548200_1488800,116
nzl,058_585506_2427005,116
nzl,017_527914_0981002,116
nzl,076_506644_0211003,117
nzl,064_599700_2801500,116
nzl,070_609014_3040200,116
nzl,076_519500_0622500,116
nzl,023_536831_1205409,116
nzl,076_520500_0639201,116
nzl,076_520500_0639202,116
nzl,072_606700_2981902,116
nzl,023_538101_1170400,116
nzl,022_536611_1184000,116
nzl,002_503100_0100600,117
nzl,016_530200_0895000,117
nzl,015_535242_1125302,116
nzl,060_593400_2615600,116
nzl,036_554900_1673100,116
nzl,073_613000_3155102,116
nzl,060_592702_2598900,117
nzl,076_525001_0751600,116
nzl,047_577700_2187301,116
nzl,037_557000_1727300,116
nzl,076_514103_0438102,117
nzl,048_579200_2251301,117
nzl,076_505909_0174013,116
nzl,033_551301_1547400,117
nzl,022_535900_1209001,116
nzl,031_545621_1401502,116
nzl,013_526400_0849700,116
nzl,035_554115_1653803,116
nzl,055_584408_2384102,117
nzl,033_550902_1562901,116
nzl,076_512402_0253900,116
nzl,062_597400_2726600,117
nzl,076_510800_0241600,117
nzl,051_581725_2357101,116
nzl,046_564800_2012104,116
nzl,065_600323_2814202,117
nzl,065_600323_2814203,116
nzl,073_612714_3171800,116
nzl,060_592811_2603607,116
nzl,055_584407_2383802,116
nzl,047_575000_2111401,117
nzl,060_592811_2603608,116
nzl,076_523113_0711901,116
nzl,076_523113_0711902,116
nzl,023_536514_1190908,116
nzl,053_580801_2427803,116
nzl,076_514302_0442300,116
nzl,033_551024_1556205,117
nzl,057_585400_2424500,117
nzl,031_546802_1422300,116
nzl,038_559210_1289109,116
nzl,025_542530_1325905,117
nzl,011_533502_1055500,117
nzl,030_548200_1492400,117
nzl,048_578600_2243300,116
nzl,068_600831_2850700,116
nzl,071_602600_2980900,117
nzl,011_619302_1048402,116
nzl,011_619302_1048409,116
nzl,025_542700_1331802,117
nzl,075_610800_3117000,117
nzl,060_593502_2607200,116
nzl,033_551301_1545702,116
nzl,063_597600_2751402,116
nzl,029_545304_1400508,117
nzl,063_597840_2729900,116
nzl,019_535211_1152301,116
nzl,047_577601_2201000,116
nzl,011_533200_1048102,116
nzl,025_542550_1329800,116
nzl,076_514301_0440800,116
nzl,013_527210_0940300,117
nzl,011_533200_1045702,116
nzl,011_533200_1047702,116
nzl,051_581811_2360003,116
nzl,059_586801_2459500,117
nzl,021_541720_1273800,116
nzl,018_531304_1002806,116
nzl,046_568104_1926600,116
nzl,075_610800_3116100,116
nzl,023_538000_1178900,116
nzl,053_580801_2307900,116
nzl,076_524402_0749800,117
nzl,043_563920_1883600,116
nzl,001_501634_0037301,116
nzl,073_612730_3188500,117
nzl,063_597600_2752105,116
nzl,025_542410_1304900,116
nzl,064_598500_2763400,116
nzl,045_567100_1905900,116
nzl,060_594200_2582501,116
nzl,035_554500_1667100,116
nzl,020_532000_1007002,116
nzl,076_524404_0750100,116
nzl,036_558500_1753200,116
nzl,065_600323_2805702,116
nzl,047_573200_2159801,117
nzl,075_611210_3107800,117
nzl,060_591500_2648600,117
nzl,016_529501_0954203,116
nzl,016_528406_0907601,116
nzl,060_590300_2484304,116
nzl,017_527934_0988902,117
nzl,076_523402_0696900,116
nzl,076_513410_0181606,116
nzl,076_523711_0712801,117
nzl,076_523711_0712802,116
nzl,064_599900_2803800,116
nzl,070_608800_3036207,116
nzl,068_600831_2851300,117
nzl,076_520900_0517600,116
nzl,021_541312_1279700,116
nzl,076_506300_0176005,117
nzl,024_538832_1258401,116
nzl,028_543301_1345302,116
nzl,011_533602_1059636,116
nzl,023_537601_1192800,117
nzl,071_602900_2895800,116
nzl,064_599500_2793500,116
nzl,030_547600_1483500,116
nzl,016_529900_0862400,116
nzl,062_597506_2725301,117
nzl,016_529700_0911700,116
nzl,068_600826_2833100,117
nzl,053_580410_2290100,117
nzl,021_541342_1280604,116
nzl,020_531720_1010802,116
nzl,044_571400_2061503,116
nzl,044_571400_2061504,116
nzl,060_594600_2617500,117
nzl,023_536810_1194200,117
nzl,033_551021_1556509,116
nzl,069_607501_3006500,116
nzl,075_609922_3083501,117
nzl,037_555300_1679902,117
nzl,046_565300_2021800,117
nzl,047_576500_2148800,117
nzl,036_554900_1673400,116
nzl,047_575000_2187102,116
nzl,060_593800_2572103,116
nzl,059_586121_2450007,117
nzl,037_555300_1682206,116
nzl,076_508805_0180876,117
nzl,040_561813_1798400,117
nzl,060_591500_2652300,116
nzl,065_600323_2812804,116
nzl,065_600323_2814300,117
nzl,071_606100_2963900,116
nzl,076_505805_0172000,116
nzl,013_527221_0933100,117
nzl,024_539400_1225600,116
nzl,064_599500_2795300,116
nzl,060_595800_2557800,116
nzl,068_600831_2849501,117
nzl,021_541334_1278001,116
nzl,073_613000_3155101,116
nzl,054_581500_2314900,116
nzl,036_532700_1028200,117
nzl,031_546801_1419900,116
nzl,040_562800_1828700,117
nzl,011_533200_1045902,116
nzl,060_591500_2651300,116
nzl,019_535261_1133502,116
nzl,019_535320_1139402,117
nzl,001_500202_0005300,117
nzl,019_535350_1139500,116
nzl,016_528406_0976701,117
nzl,060_587400_2479604,116
nzl,070_609200_3039809,116
nzl,059_586407_2451900,117
nzl,039_560720_1766000,116
nzl,062_587100_2461000,116
nzl,046_569202_1923200,116
nzl,071_604210_2914300,116
nzl,027_542903_1333800,116
nzl,060_594500_2623500,116
nzl,001_500600_0024202,116
nzl,001_500600_0024201,117
nzl,076_514900_0385803,116
nzl,076_514900_0385802,116
nzl,076_514900_0385801,116
nzl,048_578600_2243100,116
nzl,070_608304_3027400,116
nzl,075_610800_3119200,117
nzl,073_613000_3154902,116
nzl,076_508320_0198500,116
nzl,047_572900_2122800,116
nzl,076_516800_0514302,116
nzl,051_581832_2367600,117
nzl,044_570700_2037700,116
nzl,011_533300_1060503,117
nzl,035_554120_1650804,117
nzl,071_603810_2890200,116
nzl,063_597860_2741500,116
nzl,023_536810_1202600,116
nzl,047_572900_2118101,116
nzl,075_611210_3109100,117
nzl,002_501817_0073803,116
nzl,075_610800_3115400,116
nzl,060_591500_2651800,116
nzl,021_541750_1267105,117
nzl,056_585110_2413800,117
nzl,016_529700_0909800,117
nzl,047_574200_2087101,116
nzl,041_549902_2224904,117
nzl,021_541335_1276202,116
nzl,041_550102_1528200,116
nzl,076_615900_0439500,116
nzl,071_602421_2980303,117
nzl,071_602421_2980304,117
nzl,030_545841_1470306,117
nzl,002_502005_0075900,116
nzl,064_598600_2768805,116
nzl,064_598600_2768804,116
nzl,030_548100_1500600,116
nzl,050_579803_2276101,117
nzl,048_579200_2252200,116
nzl,018_531304_0999500,116
nzl,023_536821_1204200,116
nzl,058_585803_2441902,117
nzl,075_611210_3108200,117
nzl,071_602500_2975900,117
nzl,031_546600_1436400,116
nzl,060_593400_2615902,117
nzl,076_515202_0425600,116
nzl,076_524200_0727700,117
nzl,035_554500_1670100,117
nzl,076_523112_0711301,116
nzl,076_523112_0711302,116
nzl,076_519500_0621500,116
nzl,048_578600_2243200,116
nzl,060_593800_2572104,116
nzl,060_594100_2589000,117
nzl,045_564520_1900200,116
nzl,074_610230_3064200,116
nzl,024_538722_1258100,116
nzl,071_603602_2867400,116
nzl,076_506800_0209902,116
nzl,076_515700_0443900,116
nzl,076_514101_0438210,117
nzl,076_514101_0438218,117
nzl,060_587400_2489101,116
nzl,076_525410_0792401,116
nzl,016_528900_0913300,116
nzl,038_559400_1750000,117
nzl,076_518802_0579200,116
nzl,053_580446_2280104,117
nzl,017_527503_0962700,116
nzl,045_564520_1899900,116
nzl,023_536821_1204502,116
nzl,030_548400_1473300,116
nzl,031_546300_1439500,117
nzl,076_520500_0639700,116
nzl,060_594500_2623900,116
nzl,076_521301_0809005,116
nzl,060_591500_2649300,116
nzl,040_562500_1841600,117
nzl,025_542562_1303301,117
nzl,024_539800_1229702,116
nzl,076_523820_0760200,116
nzl,036_554900_1671400,116
nzl,042_564210_1865400,116
nzl,024_538602_1264303,117
nzl,057_585319_2419800,116
nzl,073_609011_3174800,116
nzl,076_523112_0711405,117
nzl,032_549100_1516203,116
nzl,032_549100_1516202,116
nzl,046_569900_2033900,117
nzl,001_500301_0016500,117
nzl,062_597200_2720300,116
nzl,047_573000_2124100,116
nzl,060_587701_2479800,116
nzl,001_500301_0009002,116
nzl,064_599800_2802501,116
nzl,047_574303_2084302,116
nzl,072_607300_2999801,117
nzl,060_591500_2647500,117
nzl,031_546801_1420000,116
nzl,060_591700_2653700,116
nzl,028_543301_1347900,117
nzl,076_520500_0637100,116
nzl,076_523711_0712303,117
nzl,076_523711_0712305,116
nzl,001_500203_0003505,117
nzl,036_554900_1672802,116
nzl,075_611300_3104500,116
nzl,047_576903_2137104,116
nzl,028_544400_1361300,116
nzl,060_593502_2606800,116
nzl,021_541501_1289106,116
nzl,021_541501_1289102,116
nzl,031_546200_1418900,117
nzl,060_590900_2475400,116
nzl,059_586407_2452107,117
nzl,030_545761_1469305,116
nzl,031_546700_1446200,116
nzl,037_557100_1698400,116
nzl,072_607300_3002201,117
nzl,074_610400_3070000,116
nzl,051_581601_2347700,116
nzl,048_578600_2243400,116
nzl,037_557100_1698800,117
nzl,024_538820_1251606,116
nzl,076_519300_0622900,117
nzl,074_610033_3004403,116
nzl,076_520202_0612300,116
nzl,073_612901_3170000,116
nzl,042_563600_1859800,116
nzl,035_554020_1643700,117
nzl,076_513431_0222000,116
nzl,075_611300_3104600,116
nzl,019_535320_1136802,116
nzl,035_554020_1645700,117
nzl,031_546200_1419500,117
nzl,047_574500_2093600,117
nzl,076_508020_0325401,116
nzl,037_557100_1697400,117
nzl,011_533200_1045113,117
nzl,011_533200_1045112,116
nzl,011_533200_1045114,116
nzl,040_563300_1814800,116
nzl,076_615800_0439400,116
nzl,072_606700_2986805,117
nzl,011_533603_1059210,116
nzl,033_551800_1593100,116
nzl,040_562200_1839600,117
nzl,069_608000_3016600,117
nzl,043_564022_1882512,116
nzl,073_613000_3155005,116
nzl,073_612740_3185701,116
nzl,076_518801_0578500,117
nzl,073_613000_3155002,116
nzl,035_553700_1660200,117
nzl,030_548831_1509600,116
nzl,044_571100_2046800,116
nzl,013_527123_0951201,116
nzl,051_581842_2382900,117
nzl,047_574200_2117002,116
nzl,017_531004_0973400,116
nzl,071_604420_2930100,117
nzl,076_523107_0711702,117
nzl,001_501634_0038800,117
nzl,015_534800_1104500,117
nzl,056_584939_2414700,116
nzl,011_533603_1056701,117
nzl,011_533603_1056704,116
nzl,030_548200_1494400,116
nzl,039_559700_1777500,117
nzl,047_576400_2169500,116
nzl,076_521803_0790300,116
nzl,076_521152_0833900,116
nzl,034_553001_1624600,117
nzl,040_562320_1820900,117
nzl,029_545302_1397300,117
nzl,075_611210_3107700,117
nzl,076_506642_0210702,117
nzl,047_572900_2118800,116
nzl,043_566000_1998302,117
nzl,073_610051_3080105,116
nzl,073_610051_3080106,117
nzl,060_591500_2649700,116
nzl,073_610040_3076300,117
nzl,075_611300_3104100,116
nzl,019_535261_1265305,116
nzl,019_535261_1265307,116
nzl,013_526400_0850000,116
nzl,060_591700_2657300,116
nzl,044_571400_2058902,116
nzl,039_561100_1791301,116
nzl,073_610020_3045400,116
nzl,013_526200_0839200,116
nzl,044_570600_2037601,116
nzl,069_607501_3005500,117
nzl,011_533100_1043502,117
nzl,023_536821_1203800,116
nzl,076_520900_0517101,116
nzl,060_591600_2678603,117
nzl,076_521132_0815607,116
nzl,071_604901_2945300,116
nzl,030_548200_1493200,116
nzl,046_565400_2025900,117
nzl,076_514103_0437400,116
nzl,060_591600_2678000,117
nzl,060_594600_2617100,116
nzl,040_562401_1834100,116
nzl,059_586002_2447301,116
nzl,076_505805_0171703,117
nzl,047_573101_2134300,117
nzl,046_569401_1925800,116
nzl,028_543601_1352102,117
nzl,024_538722_1254405,116
nzl,060_588800_2519401,116
nzl,063_597820_2738500,116
nzl,027_542906_1338001,116
nzl,011_533603_1060411,116
nzl,021_541346_1288601,117
nzl,076_509702_0366601,116
nzl,021_532200_1025801,117
nzl,021_532200_1025802,117
nzl,046_569900_2032500,117
nzl,053_580446_2286010,117
nzl,047_572600_1991701,116
nzl,020_531720_1016001,116
nzl,016_529700_0910000,117
nzl,031_546100_1417100,116
nzl,035_553601_1634000,116
nzl,060_591500_2648200,116
nzl,065_600323_2814400,117
nzl,017_527915_0984414,117
nzl,021_541335_1277101,116
nzl,060_587702_2481000,116
nzl,040_562100_1837404,117
nzl,002_501814_0062001,116
nzl,020_531800_1011604,117
nzl,020_531800_1011601,117
nzl,060_587830_2499000,117
nzl,021_541320_1039503,116
nzl,076_513410_0221902,116
nzl,001_500801_0021700,116
nzl,040_562800_1828200,116
nzl,076_512902_0278800,116
nzl,060_591500_2653400,116
nzl,020_531710_1552403,116
nzl,034_553101_1616000,116
nzl,013_527111_0848202,116
nzl,073_612730_3194103,117
nzl,076_517400_0449400,116
nzl,020_531720_1019603,116
nzl,020_531720_1019602,117
nzl,047_574402_2097800,116
nzl,060_588401_2529014,116
nzl,023_536516_1205005,116
nzl,047_573101_2136800,116
nzl,059_586405_2455502,116
nzl,076_509400_0331000,116
nzl,053_580801_2428401,116
nzl,076_518702_0570000,117
nzl,066_600500_2821000,116
nzl,076_517001_0476100,116
nzl,076_525420_0792601,117
nzl,031_546400_1426500,116
nzl,031_547300_1402512,116
nzl,001_501620_0047702,117
nzl,060_591500_2652900,116
nzl,076_517800_0528602,116
nzl,015_534602_1096600,116
nzl,076_508420_0183501,117
nzl,017_535241_0991702,116
nzl,040_562500_1845100,116
nzl,039_560720_1765700,116
nzl,075_611210_3109400,116
nzl,076_505500_0141306,116
nzl,076_505500_0141307,116
nzl,068_600826_2834400,116
nzl,060_595300_2629301,116
nzl,071_604130_2917401,116
nzl,058_585506_2426601,116
nzl,069_608302_3032200,116
nzl,045_564520_1899500,117
nzl,015_535242_1116200,116
nzl,029_545304_1401100,116
nzl,076_517001_0476500,116
nzl,076_524604_0780302,116
nzl,076_506613_0147104,116
nzl,076_524200_0726700,116
nzl,053_580801_2310300,117
nzl,076_514801_0389400,117
nzl,037_555800_1713600,117
nzl,047_573000_2129600,116
nzl,002_501806_0079500,117
nzl,047_572600_2053602,116
nzl,021_541000_1288802,117
nzl,060_590507_2506301,116
nzl,021_541344_1280706,116
nzl,025_542562_1301501,117
nzl,041_577900_2221702,117
nzl,020_531800_1013400,116
nzl,044_571900_2066701,116
nzl,047_576903_2181600,116
nzl,071_602800_2894600,116
nzl,075_612100_3157100,116
nzl,028_544600_1371200,116
nzl,076_505805_0147206,116
nzl,031_546901_1429800,116
nzl,056_585130_2408300,116
nzl,048_579200_2250100,116
nzl,076_514000_0417400,116
nzl,060_594600_2617300,116
nzl,076_525922_0823800,117
nzl,076_514103_0437200,116
nzl,073_610080_3096702,116
nzl,060_590400_2513600,117
nzl,001_500801_0032000,116
nzl,063_597600_2752000,116
nzl,076_505604_0181613,116
nzl,076_524402_0749700,116
nzl,073_609011_3174500,117
nzl,032_549500_1520600,116
nzl,076_511303_0265100,117
nzl,075_611210_3108900,116
nzl,031_546901_1430000,116
nzl,076_514301_0441600,116
nzl,076_508010_0326400,117
nzl,036_558500_1754601,116
nzl,036_558500_1754602,116
nzl,025_542550_1331801,117
nzl,068_600831_2852400,116
nzl,021_541346_1281601,116
nzl,074_610230_3061300,116
nzl,070_609304_3038226,116
nzl,038_559230_1792000,116
nzl,071_601603_2859201,117
nzl,001_501633_0051602,116
nzl,038_559500_1731101,117
nzl,015_534603_1106102,117
nzl,060_594500_2624000,116
nzl,076_511303_0266100,116
nzl,001_500301_0014600,116
nzl,071_605910_2954202,117
nzl,047_573000_2124200,116
nzl,047_577700_2105401,116
nzl,076_520500_0637602,116
nzl,076_520500_0637601,116
nzl,074_610033_3053702,116
nzl,026_542600_1315200,117
nzl,045_567100_1906100,117
nzl,074_610230_3061200,116
nzl,043_566302_1998501,116
nzl,060_587400_2489500,116
nzl,053_580420_2306623,116
nzl,025_542514_1294101,116
nzl,016_528900_0913700,117
nzl,003_504502_0122800,116
nzl,063_597720_2755602,116
nzl,060_590900_2475900,116
nzl,075_611210_3106400,117
nzl,076_508420_0183601,117
nzl,076_523102_0711023,116
nzl,042_564220_1870100,117
nzl,019_535360_1145401,117
nzl,019_535360_1145402,117
nzl,076_512100_0289200,117
nzl,036_532902_1034800,116
nzl,046_568800_2017001,117
nzl,073_609011_3174700,116
nzl,065_600323_2813400,116
nzl,064_598800_2781500,116
nzl,002_501811_0077901,116
nzl,060_593800_2571202,116
nzl,011_533200_1046208,116
nzl,011_533200_1046205,116
nzl,011_533200_1046206,116
nzl,011_533200_1046203,116
nzl,071_601603_2857300,116
nzl,028_543601_1353700,116
nzl,023_538201_1163300,117
nzl,073_609011_3174400,116
nzl,053_580432_2292222,117
nzl,065_600100_2812500,117
nzl,063_597720_2756900,117
nzl,056_584939_2401203,116
nzl,036_532903_1033100,116
nzl,076_515902_0451400,116
nzl,047_575300_2155400,116
nzl,028_544300_1368400,116
nzl,046_568402_1941700,116
nzl,066_600410_2825800,116
nzl,044_571900_2069001,117
nzl,012_534200_1076502,116
nzl,002_503500_0108100,116
nzl,057_585317_2421403,116
nzl,060_592900_2576607,117
nzl,075_611300_3105500,117
nzl,046_568602_1974000,116
nzl,060_593502_2606400,116
nzl,071_604300_2932900,116
nzl,060_594600_2617900,117
nzl,051_581601_2348604,116
nzl,045_564520_1899600,116
nzl,017_531004_0973700,116
nzl,045_564510_1903600,116
nzl,002_501814_0061100,116
nzl,065_600323_2812903,116
nzl,063_597714_2746109,117
nzl,054_581500_2315300,117
nzl,001_501100_0050703,116
nzl,018_531200_0998700,116
nzl,057_585323_2416901,116
nzl,036_532700_1026800,116
nzl,076_506901_0178302,116
nzl,046_569100_1967300,116
nzl,019_535212_1151600,116
nzl,023_537602_1192127,116
nzl,023_537602_1192128,116
nzl,023_536514_1191205,116
nzl,023_536514_1191206,116
nzl,023_536514_1191203,116
nzl,075_611300_3104200,117
nzl,001_500208_0001600,116
nzl,076_616200_0439800,117
nzl,038_559220_1728302,116
nzl,028_544600_1371900,117
nzl,011_533200_1045109,117
nzl,076_525201_0764600,116
nzl,069_608302_3031600,116
nzl,053_580451_2292303,116
nzl,071_603100_2901500,116
nzl,011_533200_1045106,117
nzl,060_590507_2503904,117
nzl,047_574702_2105402,116
nzl,024_540410_1234000,116
nzl,051_581836_2355202,117
nzl,023_536821_1203700,116
nzl,058_585700_2435402,117
nzl,002_503200_0101503,117
nzl,033_551023_1556505,116
nzl,001_501615_0050708,116
nzl,030_548200_1491700,116
nzl,033_551502_1578300,116
nzl,076_506656_0219600,116
nzl,047_573300_2147800,116
nzl,064_599500_2793400,116
nzl,047_577700_2086720,116
nzl,001_500802_0026303,117
nzl,044_571600_2058001,116
nzl,015_534800_1102501,117
nzl,025_542440_1309300,117
nzl,047_574200_2087103,117
nzl,046_568800_1980000,116
nzl,047_574800_2104500,116
nzl,036_532601_1023000,116
nzl,073_612901_3184201,116
nzl,073_612901_3184202,116
nzl,072_607700_3010300,117
nzl,071_605800_2957700,117
nzl,021_541720_1274100,116
nzl,016_529700_0910300,116
nzl,075_611300_3105300,116
nzl,076_508120_0316300,116
nzl,047_574402_2098601,116
nzl,035_554500_1669602,116
nzl,074_610230_3060800,116
nzl,013_521135_0840602,116
nzl,021_541000_1284200,117
nzl,076_515801_0445300,116
nzl,060_595700_2562002,116
nzl,076_517001_0463902,116
nzl,075_626500_3154100,116
nzl,047_576302_2166000,116
nzl,060_593000_2568100,117
nzl,024_540420_1236500,116
nzl,064_599500_2795200,116
nzl,058_580900_2427801,116
nzl,001_500801_0021200,117
nzl,073_610080_3097704,116
nzl,071_601603_2858200,116
nzl,045_567902_1901500,116
nzl,072_607502_3008400,117
nzl,058_585802_2441802,117
nzl,011_533200_1045526,116
nzl,075_610074_3160000,117
nzl,076_507900_0304000,117
nzl,027_542800_1337302,117
nzl,076_524200_0728900,116
nzl,023_536810_1194300,117
nzl,015_534901_1087900,116
nzl,035_554400_1667200,117
nzl,044_570800_2052500,116
nzl,015_534500_0958401,116
nzl,060_593800_2572200,116
nzl,076_520301_0627800,117
nzl,046_568800_1980700,116
nzl,065_600323_2813300,116
nzl,073_612901_3184500,116
nzl,068_601030_2841200,117
nzl,063_597720_2757100,117
nzl,060_595800_2559000,116
nzl,018_531304_1001601,117
nzl,046_569600_1916500,116
nzl,001_501620_0048406,116
nzl,001_501620_0048407,116
nzl,001_501620_0048405,116
nzl,041_578200_2224905,117
nzl,043_564400_1881402,116
nzl,001_501634_0037902,116
nzl,058_585601_2433001,116
nzl,060_591500_2651200,116
nzl,076_515100_0395800,116
nzl,060_588401_2528904,117
nzl,036_554900_1674500,116
nzl,039_560720_1765400,117
nzl,021_541315_1279906,117
nzl,021_541315_1279907,117
nzl,021_541315_1279902,116
nzl,031_545621_1457110,116
nzl,031_546801_1424200,116
nzl,043_566301_2002300,116
